ingresos_mensuales,cambios_ingreso,tdc_limite_credito,tdc_saldo_actual,porcentaje_utilizacion,riesgo_desempleo,prob_desempleo,variacion_score_crediticio,pago_minimo_mensual,pago_real_ultimo_mes,monto_ultimo_pago,dias_atraso_actual,monto_recuperado,historial_llamadas_realizadas,tasa_respuesta_llamadas,historial_sms_enviados,tasa_lectura_sms,historial_email_enviados,tasa_apertura_email,historial_whatsapp,tasa_respuesta_whatsapp,interaccion_negativa,num_interacciones_recientes,dias_desde_ultima_interaccion,edad,ocupacion,estado_civil,region,antiguedad_laboral,cambio_empleo_reciente,sentimiento_ultima_interaccion,tono_cliente,vulnerabilidad_detectada,nombre_tdc,fecha_ultimo_pago,fecha_ultimo_contacto,pago_30d,solucion_aceptada,resultado_convenio,canal_preferido_cliente,monto_gasto_salud_3m,numero_de_quejas
35446.35,4823.274779,98777.73158814036,38235.42526673215,0.003870855,0.1571192587463726,0.4711428454858081,-34,1488.7797985264192,2466.489135129188,2466.489135129188,0,0,2,0.1426519302407252,5,0.4087264174646826,5,0.8163159383528334,9,0.8269326964717005,0,21,15,44,Jubilado,Casad0,Centro,42,0,1.379840394997437,Molesto,1,Oro,04/09/2024,18:59.0,0,Consolidacion,Pendiente,Llamada,3016.267633849149,2
75351.88,4662.822284324416,257837.88506260264,69332.53529645609,0.002688997,0.210755895,0.051723602,-45,1986.1669869575444,2195.808848896074,2195.808848896074,0,0,3,0.1610660466779556,6,0.4267382878346111,6,0.4001721186128322,8,0.46986778,0,23,46,61,Empleado,Casado,Norte,36,0,1.8675350972557363,Molesto,1,Clasica,15/08/2024,18:59.0,0,Reestructuracion,Pendiente,SMS,3310.0835326144133,0
5411.05,1070.6377380797098,18655.05070328601,11085.787652085508,0.005942513,0.4300986029051302,0.2559580140010475,31,359.1511940779328,813.9447018811625,813.9447018811625,15,3171.0174284265872,5,0.4204596027052558,5,0.5601428086783948,5,0.5134775435048634,4,0.8121828704736623,0,19,34,33,Empleado,Soltero,Occidente,103,0,1.0359551286938622,Molesto,1,Clasica,08/09/2024,18:59.0,0,Ninguna,Pendiente,SMS,1874.1165135721064,0
19522.41,644.6325697597962,63261.70540399435,4847.362520822542,0.00076624,0.2507159393632829,0.3585385484576839,-120,200,260.25551386905005,260.25551386905005,0,0,6,0.2978705272041407,6,0.7345428514012032,5,0.4182094209010018,7,0.5275462768112176,0,24,11,63,Desempleado,Soltero,Occidente,10,0,4.589724401360245,Neutral,1,Platinum,07/09/2024,18:59.0,1,Prorroga ,Exitoso,Email,2222.707540282566,0
12740.49,1873.787287,35575.764575046785,12793.041355308897,0.003595999,0.157101091,0.1460830401360897,41,439.4082493844506,1237.7937522410946,1237.7937522410946,30,11337.76083939707,7,0.3480365237702905,4,0.3390961240396852,7,0.3349867852616487,7,0.4969544852929917,0,25,5,51,Empleado,Soltero,Sur,27,0,3.709355762344096,Ansioso,1,Clasica,06/09/2024,18:59.0,1,Ninguna,Fallido,WhatsApp,1579.9914064981283,0
28087.13,-5702.667138,69213.67095511885,34858.05150147504,0.005036296,0.041930407,0.092116987,82,1498.323202688178,465.6206205353242,465.6206205353242,30,11005.132910803655,1,0.1877928862310825,7,0.6001825795075677,5,0.708611706,6,,1,19,1,48,Empleado,SOLTERO,Oriente,86,0,2.9265108735409187,Neutral,0,Platinum,02/10/2024,18:59.0,1,Congelacion_intereses,Exitoso,SMS,4102.720651604311,0
22128.62,-220.1515625,48494.33651,17487.539730817043,0.003606099,0.1163039609366421,0.080539902,-19,443.1250384,270.6544097852211,270.6544097852211,30,2626.3655340554174,4,0.2230039926275651,6,0.6928750840012352,5,0.1909614681272767,3,0.7128379676371278,1,18,2,44,Empleado,Casado,Oriente,3,0,-1.129525227,Cooperativo,0,Black,17/09/2024,18:59.0,1,Pago_a_plazos,Pendiente,Llamada,4698.342564399337,0
18705.89,2422.2169685483204,50666.30530669812,28912.63348,0.005706482,0.2221275104848092,0.2761288336859713,-33,1039.7216784363222,786.8478981567483,786.8478981567483,15,21196.10550323477,2,0.7504226943331046,4,0.5550352124140607,0,,5,0.5051856973703694,0,11,8,39,Independiente,Casad0,Centro,2,0,8.623886270738563,Cooperativo,1,Platinum,28/08/2024,18:59.0,1,Prorroga,Exitoso,Email,819.7232419266691,0
,3820.0547259560817,97147.07866152372,50345.72688254046,0.005182423,0.081871644,0.2261772494444719,108,2068.4081589590246,5100.991939462583,5100.991939462583,30,15531.86995581219,4,0.2662986278147289,10,0.8642640562868913,4,0.4755777195873784,6,0.7081684447335599,1,24,8,56,Empleado,Soltero,Centro,10,0,3.6665004273224686,Ansioso,1,Clasica,01/09/2024,18:59.0,0,Ninguna,Exitoso,WhatsApp,2471.4819546949634,0
71804.96,-786.2012072,138128.7347636794,36365.77423187993,0.002632745,0.3490733559743751,0.2890676586689913,26,1204.8889404356926,1807.006465560254,1807.006465560254,30,24866.52733634305,6,0.2794244721033777,6,0.6987836124993784,2,0.5808555341356383,4,0.7500290233172775,0,18,28,43,Desempleado,Casado,Sur,40,0,-4.931271818,Molesto,1,Oro,27/09/2024,18:59.0,0,Congelacion_intereses,Fallido,Email,694.8483358557309,0
29338.36366704565,901.6479186,76560.66885,54514.23747113269,0.007120397,0.1761568233922983,0.2642042206058471,-71,1662.6693983303828,2273.343891118765,2273.343891118765,45,26341.264052486717,5,0.1745887839095972,3,0.4562758107465231,5,0.5905710499370155,6,0.922726964,0,19,28,22,Independiente,Casado,Centro,12,0,2.4990542773191957,Neutral,1,Oro,26/09/2024,18:59.0,0,Consolidacion,Pendiente,Llamada,1120.0633577026529,0
17261.31,1431.352513268229,47828.44059961991,13986.306175482592,0.002924266,0.1294638350135203,0.3973436158334971,-11,419.4666350646376,277.0701974285542,277.0701974285542,45,9002.027778389418,7,0.2769887791910633,2,0.6494967667664201,5,0.550039713,7,,0,21,27,28,Empleado,Soltero,Centro,8,0,-0.576628835,Cooperativo,1,Platinum,26/09/2024,18:59.0,0,Reestructuracion,Exitoso,SMS,8767.95996,0
9022.48,-205.6229756,25616.94772233344,12529.296337268404,0.004891018,0.1746210140128516,0.1571379457935892,-47,405.5453928149968,1268.339009300411,1268.339009300411,0,0,5,0.1725922973855579,5,0.9554750941400718,8,0.5355505893406137,8,0.9087816531739856,1,26,21,39,Independiente,Soltero,Sur,24,0,0.2637295292338925,Molesto,1,Clasica,17/09/2024,18:59.0,0,Consolidacion,Fallido,SMS,4760.241175021351,0
37628.53,-2333.974776,72453.11731909444,28654.631457825337,0.00395492,0.2049915191166231,0.1379184062741061,-18,1141.3800460706486,3043.262974383779,3043.262974383779,120,5664.274803993177,3,0.4032044970044173,6,0.4295237723921917,5,0.2676074955499642,6,0.6528082333074456,0,20,8,45,Empleado,Soltero,Norte,38,0,-6.793522902,Neutral,0,Oro,24/09/2024,18:59.0,0,Reestructuracion,Pendiente,Email,1513.7192046653574,0
70706.36,-1656.158645,185341.6841806432,70772.14365,0.003818469,0.1789591858317483,0.1399734236596201,-36,2021.842425,5559.380030226658,5559.380030226658,0,0,5,0.1620439413130222,3,0.6111845368250204,4,0.5601823879699859,4,0.7894164429405207,1,16,6,41,Empleado,Casado,Sur,11,1,-0.465513684,Ansioso,1,Black,22/08/2024,18:59.0,0,Congelacion_intereses,Fallido,Llamada,1843.103054468384,0
43836.14,-2611.653498,127784.63570754224,23066.32248486368,0.001805094,0.1691989292412083,0.043305263,54,847.7862578273774,1147.7136402260292,1147.7136402260292,45,2272.489993517306,2,0.2355633577943728,5,0.4555157501552088,8,0.5970525657663444,8,0.685069223,0,23,10,56,Independiente,Soltero,Norte,14,0,3.4474784305651958,Molesto,1,Black,31/08/2024,18:59.0,1,Consolidacion,Pendiente,WhatsApp,1793.777408774982,0
70531.04,-3780.998939,242190.1141893434,129924.22776552643,0.005364555,0.080005004,0.3922208941013231,26,3305.478541978198,8215.487243202206,8215.487243202206,45,20727.407955212864,4,0.2673426531471086,5,0.373849644,7,0.288164269,6,0.530430247,1,22,1,22,Jubilado,Casado,Centro,38,1,-1.659529495,Molesto,1,Black,14/09/2024,18:59.0,0,Congelacion_intereses,Pendiente,WhatsApp,1955.194225919316,0
23498.88,-424.2431965,43298.516361894646,18619.52597068662,0.004300269,0.2089061849949188,0.3659959245939156,30,502.9551266727547,1180.0901173389373,1180.0901173389373,30,7355.562516,4,1.044759569749343,6,0.5450955044568898,3,0.7971523513412844,4,0.8010732462657255,0,17,5,43,Empleado,Casado,Centro,116,1,-5.688508817,Cansado,1,Black,19/10/2024,18:59.0,0,Reestructuracion,Fallido,SMS,1750.1464537466422,0
18662.2,5541.878400406737,55047.516462291314,45025.00198415147,0.008179298,0.072212992,0.3085100397091286,-56,1317.3422924580627,419.80408726127297,419.80408726127297,0,0,3,0.2448632335315393,6,0.4607511379067092,1,0.4042690678585369,4,0.9330610934230852,0,14,21,22,Empleado,Casado,Centro,44,0,-1.71648581,Temeroso,1,Clasica,21/10/2024,18:59.0,0,Ninguna,Pendiente,Email,2224.637909799781,0
,616.3107452650817,54954.155273255856,16485.389894977918,0.002999844,0.056048762,0.6018603012859638,-26,588.9616592431157,477.2341077,477.2341077,0,0,5,0.2322327397767018,6,0.5069062157008681,7,0.2458721592773366,8,0.6647717079558292,0,26,6,51,Empleado,Soltero,Centro,61,0,,Neutral,1,Platinum,25/09/2024,18:59.0,0,Consolidacion,Fallido,Email,6413.6601993964605,0
22063.24,-717.4364452,45671.65536780116,31271.842535651194,0.006847101,0.095639385,0.330796951,-71,1262.1811449692684,778.8254967425397,778.8254967425397,90,16344.480223355986,5,0.1723987549021121,3,0.4369698938210108,5,0.2225056389748733,8,0.8824309085019946,0,21,0,40,Empleado,Soltero,Centro,18,0,7.4690330099663935,Cooperativo,1,Clasica,23/10/2024,18:59.0,1,Congelacion_intereses,Faliido,WhatsApp,2731.9914452873186,0
40048.9,932.1629724,83887.36916522715,10539.529467915563,0.001256391,0.4795242069623409,0.2116499448452387,-59,291.4606673616556,164.24830314471276,164.24830314471276,15,4561.023753642985,3,0.4000313484843126,3,0.8920009508674245,2,0.4286021757603943,4,0.6252028177909348,1,12,3,47,Empleado,Casado,Occidente,12,0,1.804492774070857,Cansado,0,Platinum,26/10/2024,18:59.0,1,Prorroga,Fallido,SMS,2376.828728202871,0
48139.61,-2064.656361,113565.3424531046,78033.74092378693,0.006871264,0.010408288,0.1016099434101723,22,2852.517748559143,2055.178510296719,2055.178510296719,15,20404.22192399822,3,0.6599713806088192,4,0.6456683728079055,4,0.1420948455421924,6,0.6592601840923846,0,17,42,31,Empleado,Divorciado,Centro,24,1,1.0843722228732895,Neutral,0,Oro,12/09/2024,18:59.0,1,Congelacion_intereses,Exitoso,WhatsApp,2591.9062098974364,0
50455.66,-4152.018178,162124.5484537051,47805.97515366235,0.002948719,0.074250703,0.4502502373304038,-14,1882.8273553476392,2730.844040073036,2730.844040073036,60,28465.66148219075,5,0.1607584719964884,5,0.7495893663989786,5,0.2174497389390663,8,0.4607056062448553,0,23,8,57,Independiente,Casado,Oriente,65,0,-2.164928766,Cansado,1,Clasica,18/10/2024,18:59.0,0,Pago_a_plazos,Pendiente,SMS,4192.431891604916,0
36547.04,-1722.984209,118982.6652497458,89748.07965500376,0.007542954,0.206838108,0.123655179,-15,3764.987363321667,1690.3506793720594,1690.3506793720594,0,0,5,0.080233255,3,0.703525247,3,0.4085127863413386,9,0.456634297,0,20,2,54,Empleado,Casado,Centro,24,1,-1.804247475,Cansado,0,Black,14/09/2024,18:59.0,0,Pago_a_plazos,Pendiente,SMS,2657.2288307746567,0
31178.79,-2825.683294,75995.75180590474,64110.03606738788,0.008436003,0.2389766240079846,0.2989110743458884,48,1910.4533820781312,2355.1039055472947,2355.1039055472947,15,29628.136695601035,,0.3274440813892488,5,0.890787093,4,0.3026531369233595,3,0.9593461187836876,1,17,27,49,Empleado,Casado,Centro,75,0,1.8862959130591663,Cansado,1,Black,16/08/2024,18:59.0,0,Ninguna,Exitoso,Email,5912.789232628687,0
,-4622.187591,109770.27727372572,75309.87381541931,0.00686068,0.2719809871465596,0.2631529449288353,47,2090.520162505074,5475.901531194881,5475.901531194881,15,35751.31945924737,5,0.7462523199612837,4,0.4695869345424939,4,,4,0.8219136582141755,0,17,16,40,Independiente,Casado,Norte,179,0,-1.059574503,Neutral,1,Oro,19/09/2024,18:59.0,0,Congelacion_intereses,Fallido,SMS,5728.2479416930455,0
8285.02,-1375.469581,17969.812443707804,14688.054947643855,0.008173739,0.2063256163026779,0.5990482694161263,36,548.5888410854182,525.6124986429928,525.6124986429928,0,0,4,0.3028464620434857,2,0.3573944538014742,4,0.2844155907049459,7,0.7666922392169101,0,17,0,48,Independiente,Divorciado,Centro,2,0,3.894740800097816,Cansado,1,Black,30/09/2024,18:59.0,1,Congelacion_intereses,Fallido,Email,5562.839882606248,0
30526.26,1220.2976472053558,77392.41634698199,30224.966426788214,0.003905417,0.1722435240767938,0.2116813730517428,-9,977.2858862292004,406.6685670305361,406.6685670305361,15,3817.401565145355,4,1.1314644917768066,6,0.708107905,5,,7,0.7610509342679634,0,22,9,33,Empleado,Soltero,Oriente,1,0,1.9861337909264265,Cansado,0,Platinum,16/09/2024,18:59.0,1,Pago_a_plazos,Faliido,SMS,5077.184535443712,0
27763.76,986.6752985,62946.511273236814,7177.405869126526,0.001140239,0.2508076636770193,0.2781416804537811,-15,268.6298677445278,156.63282937908426,156.63282937908426,15,1392.9186616405102,3,0.095977172,5,0.4821804067786581,8,0.4327634984665384,2,0.7300197055708558,0,18,6,52,Empleado,Viudo,Oriente,6,0,1.7148203284516803,Cansado,1,Oro,04/10/2024,18:59.0,0,Prorroga,Pendiente,Email,4101.993736508347,0
30572.26,678.183632,64119.21609,20241.596506057373,0.003156869,0.2403181326341835,0.2960909099387306,-7,605.5691248252651,726.3374533,726.3374533,30,9146.067638195444,3,0.1380572457672024,6,0.7871529259796007,7,0.3184677893941036,2,0.4835212751216368,0,18,13,61,Independiente,Casado,Oriente,19,0,-4.597818046,Cooperativo,1,Black,27/09/2024,18:59.0,0,Ninguna,Fallido,WhatsApp,1589.6229537162892,0
25525.31,4173.403772771632,52821.96722167019,19874.453881768448,0.003762536,0.2755201652986131,0.2657234972133033,-19,589.8186304799304,406.10254851766734,406.10254851766734,60,9655.234709116876,2,0.3269800853899663,2,0.5890784536524672,8,0.8197212809116012,4,0.5472523372134058,0,16,20,54,Empleado,Casado,Sur,5,1,0.4942058553212465,Cooperativo,1,Platinum,12/08/2024,18:59.0,0,Ninguna,Fallido,Email,6634.972051,0
34860.63,-1380.955755,108716.36620347192,49242.34150246218,0.004529432,0.062395692,0.1542950550825818,-33,1982.717476203693,1980.645617427824,1980.645617427824,90,30387.575512933927,4,0.1492273166086563,7,0.5681320672789404,2,0.5133951839178515,5,0.5681705500985291,0,18,33,33,Empleado,Soltero,Centro,81,0,2.574975075856761,Cooperativo,0,Black,14/09/2024,18:59.0,1,Congelacion_intereses,Exitoso,SMS,1233.069121,1
19057.92,1082.0336436076832,38093.13942412909,15156.61503871938,0.003978831,0.1152201424536439,0.2498317652644797,-103,464.3345631861973,874.4681649714705,874.4681649714705,0,0,3,0.3983257208219104,2,0.4694625267163858,2,0.6513318019374575,5,0.7661531142875662,0,12,36,46,Independiente,Casado,Centro,0,0,-4.239352173,Molesto,1,Oro,22/08/2024,18:59.0,0,Prorroga,Fallido,SMS,3336.348671606057,0
52982.35,-970.8068362,150854.45177854694,104523.32726329348,0.006928753,0.187540439,0.3357201428934037,0,4605.805077068594,2796.8651084150697,2796.8651084150697,0,0,2,0.4060811635205715,7,0.7491812201098129,6,0.7058693383632133,2,0.6079214574546502,0,17,18,26,Empleado,Casado,Centro,15,0,5.015180933867118,Temeroso,1,Platinum,14/10/2024,18:59.0,1,Reestructuracion,Pendiente,Email,1601.9275028978936,0
35745.86,-2873.392802,74520.08861993057,12204.846897350148,0.001637793,0.155560457,0.061700616,82,485.1183375160333,411.38413532646064,411.38413532646064,90,879.9795834156166,5,0.5938083189526818,7,0.3980024908178401,3,0.312735637,3,0.7221127463054704,1,18,22,48,Empleado,Soltero,Norte,8,0,-2.886925604,Neutral,0,Oro,26/08/2024,18:59.0,0,Consolidacion,Pendiente,Email,4531.712976136623,0
29448.89,-2021.203008,94952.85151,71790.57095012438,0.007560655,0.1763616352435666,0.2053032304143203,-37,3153.8097641822715,2940.8294455808414,2940.8294455808414,0,0,3,0.3787416016010934,6,0.6630183447020467,1,0.4012493232078487,7,0.8549160746074462,0,17,1,47,Empleado,Soltero,Oriente,107,0,-3.108150486,Neutral,0,Clasica,22/09/2024,18:59.0,0,Reestructuracion,Fallido,Llamada,1377.4394168406438,1
17703.01,1858.3558696823668,40125.53652822377,23666.32904,0.005898072,0.2106042346843351,0.062628949,-4,895.7429697776963,988.0834006,988.0834006,30,11784.603119486084,3,0.2880706620643601,1,0.6853457881463577,5,0.2438552526679248,4,,1,13,58,22,Empleado,Divorciado,Oriente,44,0,-5.55079315,Ansioso,1,Black,12/10/2024,18:59.0,0,Consolidacion,Fallido,WhatsApp,916.167139,1
43878.96,624.4041969,82330.92292529231,21190.39611382368,0.002573808,0.1240530029598353,0.056723997,4,861.4423408333427,431.7317333047803,431.7317333047803,30,7214.226980452023,1,0.3994323357916851,3,0.8444631678404437,1,0.331903823,3,0.5262818368958742,1,8,50,28,Empleado,Casado,Centro,97,0,2.177584255960385,Molesto,1,Platinum,14/09/2024,18:59.0,0,Congelacion_intereses,Fallido,WhatsApp,347.46375586817607,1
30454.71,3048.3270284824757,78223.66480750115,20374.463499140347,0.002604642,0.1804693771087289,0.5065893221246395,64,666.8420112843481,489.2058951354102,489.2058951354102,30,7482.453763830323,6,0.3516943844592716,1,0.7632942497723803,5,0.5897013905241696,7,0.5910784257725912,0,19,31,38,Jubilado,Casado,Sur,143,0,3.116742155425165,CANSADO,1,Platinum,15/08/2024,18:59.0,1,Consolidacion,Pendiente,WhatsApp,6779.360235111479,0
17097.88,23.13527475044537,59836.68280064917,34199.390811060264,0.005715456,0.2298279684855819,0.2595852233177219,45,1533.6599828073822,666.6902569105183,666.6902569105183,120,4357.726001387934,3,0.3046237999588346,6,0.5444603450801961,7,0.5754155877647384,6,0.869324983,1,22,1,38,Empleado,Soltero,Norte,27,0,-4.347496001,Cooperativo,1,Oro,13/10/2024,18:59.0,0,Consolidacion,Exitoso,WhatsApp,,0
26003.93,-591.5701766,82753.16648961684,36850.419206703824,0.004453052,0.1399809201578982,0.1484832757804611,-19,1119.026156,1660.9647166420175,1660.9647166420175,0,0,4,0.5461255541735165,5,0.7417255615356969,2,0.6264370941112005,9,0.859221398,1,20,8,27,Empleado,Casado,Occidente,10,1,2.5905061537765035,Molesto,1,Clasica,03/10/2024,18:59.0,1,Pago_a_plazos,Pendiente,WhatsApp,3323.852387625696,0
39239.91,-893.4097104,108672.8211030804,71363.32356739696,0.006566805,0.1419881121046401,0.2068454619340968,-50,1905.472012318744,2731.709208618567,2731.709208618567,30,6472.237735691248,,0.3511832434223749,4,0.7271745518226232,4,0.5745318259157113,9,0.3424486807958564,1,18,25,46,Empleado,Casado,Sur,8,0,-3.112913962,Molesto,1,Oro,06/10/2024,18:59.0,0,Ninguna,Pendiente,Email,2750.588424387878,0
37456.82,-383.0482905,79485.09409,41583.47247401483,0.005231606,0.210119755,0.1428698670030141,48,1765.3304572819125,2509.521108,2509.521108,90,16955.41577,8,0.206063382,7,0.7335780769641447,4,0.2168582566260103,5,0.7399373205049905,0,24,56,45,Desempleado,Casado,Oriente,10,0,-3.351260231,Cooperativo,0,Black,24/10/2024,18:59.0,0,Consolidacion,Exitoso,Llamada,3230.8582499356894,1
36033.54,-4663.172903,72058.38021,50268.37698653153,0.006976063,0.2020539617692502,0.099141182,54,1815.4285672386047,4085.066380051811,4085.066380051811,60,13908.213154330835,2,0.1900488713373891,3,0.6586163577951213,3,0.6835254477498733,7,0.9408711360176472,0,15,5,39,Empleado,Casado,Centro,49,0,3.076702823653818,Molesto,1,Clasica,25/08/2024,18:59.0,0,Prorroga,Exitoso,Email,1424.955303875218,0
28439.06,-1303.265788,91731.20947683796,41715.97158859012,0.004547631,0.1794333309007699,0.2364964997438429,-1,1385.0209964381131,1999.5654458535173,1999.5654458535173,30,19313.346564221243,6,0.2592478621820328,8,0.7260893373346676,7,0.7109480594528602,8,0.6028478347600281,0,29,11,32,Empleado,Casado,Centro,1,0,2.806725758125822,Molesto,1,Black,27/09/2024,18:59.0,0,Ninguna,Fallido,WhatsApp,2048.796155991932,0
49786.13,-1455.114723,156283.76959044556,66863.30754287718,0.004278327,0.3629421769084255,0.6070018619714594,1,2096.217513001087,974.0731195985592,974.0731195985592,45,46400.54121,6,0.456257273,3,0.7123355478838667,3,0.2134582740392953,2,,0,14,5,54,Desempleado,Casado,Centro,2,0,-3.142974204,Molesto,1,Oro,17/10/2024,18:59.0,0,Pago_a_plazos,Fallido,Llamada,3574.6338687640628,0
56538.55,-2850.953962,146192.8912122417,124674.6270004772,0.008528091,0.1854108740297358,0.1375965546395149,51,5505.26971,2577.976197440237,2577.976197440237,15,26707.61805,4,0.4730550916217739,8,0.720807659,4,0.4680616281720838,7,0.7917587783945876,0,23,27,61,Empleado,Soltero,Norte,37,0,-0.673660156,Cansado,0,Oro,29/09/2024,18:59.0,1,Reestructuracion,Fallido,WhatsApp,3317.233272449549,0
41872.88,-1402.617541,105368.76731942895,74306.72006139452,0.007052063,0.1070814953545137,0.1489425805307501,-35,3222.2022753033784,4631.508747,4631.508747,0,0,4,0.4756983453675102,2,0.6417756296760968,1,0.7078780526759596,10,0.9508744427143512,0,17,9,36,Empleado,Divorciado,Oriente,41,0,-1.217619472,Neutral,0,Clasica,25/10/2024,18:59.0,1,Reestructuracion,Pendiente,WhatsApp,1191.760246140019,0
18911.57,-2244.833234,58110.40836450596,14796.873621508938,0.002546338,0.1760000144406904,0.059379812,10,626.5034728821553,670.5841586761129,670.5841586761129,0,0,,0.2862698884453833,8,0.7713495039706014,3,0.2785119484481936,5,0.3175623530498025,1,20,13,34,Empleado,Casado,Centro,43,0,-4.924125034,Cansado,0,Oro,06/09/2024,18:59.0,0,Pago_a_plazos,Fallido,WhatsApp,3153.219483,0
